filepath,subject,mode,capture_label,predicted_label,final_label,reviewed
raw/user1/s20260614_204755/0376.jpg,user1,posed,anger,,anger,True
raw/user1/s20260614_204755/0377.jpg,user1,posed,anger,,anger,True
raw/user1/s20260614_204755/0378.jpg,user1,posed,anger,,anger,True
raw/user1/s20260614_204755/0379.jpg,user1,posed,anger,,anger,True
raw/user1/s20260614_204755/0380.jpg,user1,posed,anger,,anger,True
raw/user1/s20260614_204755/0381.jpg,user1,posed,anger,,anger,True
raw/user1/s20260614_204755/0382.jpg,user1,posed,anger,,anger,True
raw/user1/s20260614_204755/0383.jpg,user1,posed,anger,,anger,True
raw/user1/s20260614_204755/0384.jpg,user1,posed,anger,,anger,True
raw/user1/s20260614_204755/0385.jpg,user1,posed,anger,,anger,True
raw/user1/s20260614_204755/0386.jpg,user1,posed,disgust,,neutral,True
raw/user1/s20260614_204755/0387.jpg,user1,posed,disgust,,neutral,True
raw/user1/s20260614_204755/0388.jpg,user1,posed,disgust,,disgust,True
raw/user1/s20260614_204755/0389.jpg,user1,posed,disgust,,disgust,True
raw/user1/s20260614_204755/0390.jpg,user1,posed,disgust,,disgust,True
raw/user1/s20260614_204755/0391.jpg,user1,posed,disgust,,neutral,True
raw/user1/s20260614_204755/0392.jpg,user1,posed,disgust,,neutral,True
raw/user1/s20260614_204755/0393.jpg,user1,posed,disgust,,neutral,True
raw/user1/s20260614_204755/0394.jpg,user1,posed,disgust,,neutral,True
raw/user1/s20260614_204755/0395.jpg,user1,posed,disgust,,neutral,True
raw/user1/s20260614_204755/0396.jpg,user1,posed,disgust,,neutral,True
raw/user1/s20260614_204755/0397.jpg,user1,posed,disgust,,neutral,True
raw/user1/s20260614_204755/0398.jpg,user1,posed,disgust,,neutral,True
raw/user1/s20260614_204755/0399.jpg,user1,posed,disgust,,neutral,True
raw/user1/s20260614_204755/0400.jpg,user1,posed,disgust,,neutral,True
raw/user1/s20260614_204755/0401.jpg,user1,posed,disgust,,neutral,True
raw/user1/s20260614_204755/0402.jpg,user1,posed,disgust,,neutral,True
raw/user1/s20260614_204755/0403.jpg,user1,posed,fear,,fear,True
raw/user1/s20260614_204755/0404.jpg,user1,posed,fear,,fear,True
raw/user1/s20260614_204755/0405.jpg,user1,posed,fear,,fear,True
raw/user1/s20260614_204755/0406.jpg,user1,posed,fear,,fear,True
raw/user1/s20260614_204755/0407.jpg,user1,posed,fear,,fear,True
raw/user1/s20260614_204755/0408.jpg,user1,posed,fear,,fear,True
raw/user1/s20260614_204755/0409.jpg,user1,posed,fear,,fear,True
raw/user1/s20260614_204755/0410.jpg,user1,posed,fear,,fear,True
raw/user1/s20260614_204755/0411.jpg,user1,posed,fear,,fear,True
raw/user1/s20260614_204755/0412.jpg,user1,posed,fear,,fear,True
raw/user1/s20260614_204755/0413.jpg,user1,posed,fear,,neutral,True
raw/user1/s20260614_204755/0414.jpg,user1,posed,fear,,fear,True
raw/user1/s20260614_204755/0415.jpg,user1,posed,fear,,fear,True
raw/user1/s20260614_204755/0416.jpg,user1,posed,fear,,fear,True
raw/user1/s20260614_204755/0417.jpg,user1,posed,fear,,fear,True
raw/user1/s20260614_204755/0418.jpg,user1,posed,fear,,fear,True
raw/user1/s20260614_204755/0419.jpg,user1,posed,contempt,,contempt,True
raw/user1/s20260614_204755/0420.jpg,user1,posed,contempt,,contempt,True
raw/user1/s20260614_204755/0421.jpg,user1,posed,contempt,,contempt,True
raw/user1/s20260614_204755/0422.jpg,user1,posed,contempt,,contempt,True
raw/user1/s20260614_204755/0423.jpg,user1,posed,contempt,,contempt,True
raw/user1/s20260614_204755/0424.jpg,user1,posed,contempt,,contempt,True
raw/user1/s20260614_204755/0425.jpg,user1,posed,contempt,,contempt,True
raw/user1/s20260614_204755/0426.jpg,user1,posed,contempt,,contempt,True
raw/user1/s20260614_204755/0427.jpg,user1,posed,contempt,,contempt,True
raw/user1/s20260614_204755/0428.jpg,user1,posed,contempt,,contempt,True
raw/user1/s20260614_204755/0429.jpg,user1,posed,contempt,,contempt,True
raw/user1/s20260614_204755/0430.jpg,user1,posed,contempt,,contempt,True
raw/user1/s20260614_204755/0431.jpg,user1,posed,contempt,,contempt,True
raw/user1/s20260614_204755/0432.jpg,user1,posed,contempt,,contempt,True
raw/user1/s20260614_204755/0433.jpg,user1,posed,contempt,,contempt,True
raw/user1/s20260614_204755/0434.jpg,user1,posed,contempt,,contempt,True
raw/user1/s20260614_204755/0435.jpg,user1,posed,contempt,,contempt,True
raw/user1/s20260614_204755/0436.jpg,user1,posed,contempt,,contempt,True
raw/user1/s20260614_204755/0437.jpg,user1,posed,neutral,,neutral,True
raw/user1/s20260614_204755/0438.jpg,user1,posed,neutral,,neutral,True
raw/user1/s20260614_204755/0439.jpg,user1,posed,neutral,,neutral,True
raw/user1/s20260614_204755/0440.jpg,user1,posed,neutral,,neutral,True
raw/user1/s20260614_204755/0441.jpg,user1,posed,neutral,,neutral,True
raw/user1/s20260614_204755/0442.jpg,user1,posed,neutral,,neutral,True
raw/user1/s20260614_204755/0443.jpg,user1,posed,happiness,,neutral,True
raw/user1/s20260614_204755/0444.jpg,user1,posed,happiness,,neutral,True
raw/user1/s20260614_204755/0445.jpg,user1,posed,happiness,,neutral,True
raw/user1/s20260614_204755/0446.jpg,user1,posed,happiness,,happiness,True
raw/user1/s20260614_204755/0447.jpg,user1,posed,happiness,,happiness,True
raw/user1/s20260614_204755/0448.jpg,user1,posed,happiness,,happiness,True
raw/user1/s20260614_204755/0449.jpg,user1,posed,surprise,,happiness,True
raw/user1/s20260614_204755/0450.jpg,user1,posed,surprise,,neutral,True
raw/user1/s20260614_204755/0451.jpg,user1,posed,surprise,,neutral,True
raw/user1/s20260614_204755/0452.jpg,user1,posed,surprise,,surprise,True
raw/user1/s20260614_204755/0453.jpg,user1,posed,surprise,,surprise,True
raw/user1/s20260614_204755/0454.jpg,user1,posed,surprise,,surprise,True
raw/user1/s20260614_204755/0455.jpg,user1,posed,sadness,,neutral,True
raw/user1/s20260614_204755/0456.jpg,user1,posed,sadness,,neutral,True
raw/user1/s20260614_204755/0457.jpg,user1,posed,sadness,,neutral,True
raw/user1/s20260614_204755/0458.jpg,user1,posed,sadness,,neutral,True
raw/user1/s20260614_204755/0459.jpg,user1,posed,sadness,,neutral,True
raw/user1/s20260614_204755/0460.jpg,user1,posed,sadness,,neutral,True
raw/user1/s20260614_204755/0461.jpg,user1,posed,sadness,,neutral,True
raw/user1/s20260614_204755/0462.jpg,user1,posed,sadness,,neutral,True
raw/user1/s20260614_204755/0463.jpg,user1,posed,sadness,,neutral,True
raw/user1/s20260614_204755/0464.jpg,user1,posed,anger,,neutral,True
raw/user1/s20260614_204755/0465.jpg,user1,posed,anger,,neutral,True
raw/user1/s20260614_204755/0466.jpg,user1,posed,anger,,neutral,True
raw/user1/s20260614_204755/0467.jpg,user1,posed,anger,,neutral,True
raw/user1/s20260614_204755/0468.jpg,user1,posed,anger,,neutral,True
raw/user1/s20260614_204755/0469.jpg,user1,posed,anger,,neutral,True
raw/user1/s20260614_204755/0470.jpg,user1,posed,anger,,neutral,True
raw/user1/s20260614_204755/0471.jpg,user1,posed,anger,,neutral,True
raw/user1/s20260614_204755/0472.jpg,user1,posed,anger,,neutral,True
raw/user1/s20260614_204755/0473.jpg,user1,posed,disgust,,neutral,True
raw/user1/s20260614_204755/0474.jpg,user1,posed,disgust,,neutral,True
raw/user1/s20260614_204755/0475.jpg,user1,posed,disgust,,neutral,True
raw/user1/s20260614_204755/0476.jpg,user1,posed,disgust,,disgust,True
raw/user1/s20260614_204755/0477.jpg,user1,posed,disgust,,disgust,True
raw/user1/s20260614_204755/0478.jpg,user1,posed,disgust,,disgust,True
raw/user1/s20260614_204755/0479.jpg,user1,posed,disgust,,neutral,True
raw/user1/s20260614_204755/0480.jpg,user1,posed,disgust,,neutral,True
raw/user1/s20260614_204755/0481.jpg,user1,posed,disgust,,neutral,True
raw/user1/s20260614_204755/0482.jpg,user1,posed,fear,,neutral,True
raw/user1/s20260614_204755/0483.jpg,user1,posed,fear,,neutral,True
raw/user1/s20260614_204755/0484.jpg,user1,posed,fear,,neutral,True
raw/user1/s20260614_204755/0485.jpg,user1,posed,fear,,neutral,True
raw/user1/s20260614_204755/0486.jpg,user1,posed,fear,,neutral,True
raw/user1/s20260614_204755/0487.jpg,user1,posed,fear,,neutral,True
raw/user1/s20260614_204755/0488.jpg,user1,posed,fear,,neutral,True
raw/user1/s20260614_204755/0489.jpg,user1,posed,fear,,neutral,True
raw/user1/s20260614_204755/0490.jpg,user1,posed,fear,,neutral,True
raw/user1/s20260614_204755/0491.jpg,user1,posed,fear,,neutral,True
raw/user1/s20260614_204755/0492.jpg,user1,posed,fear,,neutral,True
raw/user1/s20260614_204755/0493.jpg,user1,posed,contempt,,neutral,True
raw/user1/s20260614_204755/0494.jpg,user1,posed,contempt,,neutral,True
raw/user1/s20260614_204755/0495.jpg,user1,posed,contempt,,neutral,True
raw/user1/s20260614_204755/0496.jpg,user1,posed,contempt,,neutral,True
raw/user1/s20260614_204755/0497.jpg,user1,posed,contempt,,neutral,True
raw/user1/s20260614_204755/0498.jpg,user1,posed,contempt,,neutral,True
raw/user1/s20260614_204755/0499.jpg,user1,posed,contempt,,contempt,True
raw/user1/s20260614_204755/0500.jpg,user1,posed,contempt,,contempt,True
raw/user1/s20260614_204755/0501.jpg,user1,posed,contempt,,contempt,True
