filepath,subject,session,mode,capture_label,timestamp
raw\user1\s20260614_204755\0270.jpg,user1,s20260614_204755,posed,fear,2026-06-14T20:56:10
raw\user1\s20260614_204755\0271.jpg,user1,s20260614_204755,posed,fear,2026-06-14T20:56:11
raw\user1\s20260614_204755\0272.jpg,user1,s20260614_204755,posed,fear,2026-06-14T20:56:11
raw\user1\s20260614_204755\0273.jpg,user1,s20260614_204755,posed,fear,2026-06-14T20:56:15
raw\user1\s20260614_204755\0274.jpg,user1,s20260614_204755,posed,fear,2026-06-14T20:56:15
raw\user1\s20260614_204755\0275.jpg,user1,s20260614_204755,posed,fear,2026-06-14T20:56:15
raw\user1\s20260614_204755\0276.jpg,user1,s20260614_204755,posed,fear,2026-06-14T20:56:17
raw\user1\s20260614_204755\0277.jpg,user1,s20260614_204755,posed,fear,2026-06-14T20:56:17
raw\user1\s20260614_204755\0278.jpg,user1,s20260614_204755,posed,fear,2026-06-14T20:56:18
raw\user1\s20260614_204755\0279.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T20:56:27
raw\user1\s20260614_204755\0280.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T20:56:27
raw\user1\s20260614_204755\0281.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T20:56:27
raw\user1\s20260614_204755\0282.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T20:56:29
raw\user1\s20260614_204755\0283.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T20:56:29
raw\user1\s20260614_204755\0284.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T20:56:29
raw\user1\s20260614_204755\0285.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T20:56:31
raw\user1\s20260614_204755\0286.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T20:56:32
raw\user1\s20260614_204755\0287.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T20:56:32
raw\user1\s20260614_204755\0288.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T20:56:33
raw\user1\s20260614_204755\0289.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T20:56:34
raw\user1\s20260614_204755\0290.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T20:56:34
raw\user1\s20260614_204755\0291.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T20:56:36
raw\user1\s20260614_204755\0292.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T20:56:36
raw\user1\s20260614_204755\0293.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T20:56:37
raw\user1\s20260614_204755\0294.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T20:56:40
raw\user1\s20260614_204755\0295.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T20:56:40
raw\user1\s20260614_204755\0296.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T20:56:40
raw\user1\s20260614_204755\0297.jpg,user1,s20260614_204755,posed,neutral,2026-06-14T20:58:42
raw\user1\s20260614_204755\0298.jpg,user1,s20260614_204755,posed,neutral,2026-06-14T20:58:43
raw\user1\s20260614_204755\0299.jpg,user1,s20260614_204755,posed,neutral,2026-06-14T20:59:15
raw\user1\s20260614_204755\0300.jpg,user1,s20260614_204755,posed,neutral,2026-06-14T20:59:37
raw\user1\s20260614_204755\0301.jpg,user1,s20260614_204755,posed,neutral,2026-06-14T20:59:38
raw\user1\s20260614_204755\0302.jpg,user1,s20260614_204755,posed,neutral,2026-06-14T20:59:38
raw\user1\s20260614_204755\0303.jpg,user1,s20260614_204755,posed,neutral,2026-06-14T20:59:39
raw\user1\s20260614_204755\0304.jpg,user1,s20260614_204755,posed,neutral,2026-06-14T20:59:39
raw\user1\s20260614_204755\0305.jpg,user1,s20260614_204755,posed,neutral,2026-06-14T20:59:40
raw\user1\s20260614_204755\0306.jpg,user1,s20260614_204755,posed,neutral,2026-06-14T20:59:41
raw\user1\s20260614_204755\0307.jpg,user1,s20260614_204755,posed,neutral,2026-06-14T20:59:41
raw\user1\s20260614_204755\0308.jpg,user1,s20260614_204755,posed,neutral,2026-06-14T20:59:42
raw\user1\s20260614_204755\0309.jpg,user1,s20260614_204755,posed,neutral,2026-06-14T20:59:43
raw\user1\s20260614_204755\0310.jpg,user1,s20260614_204755,posed,neutral,2026-06-14T20:59:43
raw\user1\s20260614_204755\0311.jpg,user1,s20260614_204755,posed,neutral,2026-06-14T20:59:43
raw\user1\s20260614_204755\0312.jpg,user1,s20260614_204755,posed,neutral,2026-06-14T20:59:44
raw\user1\s20260614_204755\0313.jpg,user1,s20260614_204755,posed,neutral,2026-06-14T20:59:44
raw\user1\s20260614_204755\0314.jpg,user1,s20260614_204755,posed,neutral,2026-06-14T20:59:45
raw\user1\s20260614_204755\0315.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T20:59:47
raw\user1\s20260614_204755\0316.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T20:59:50
raw\user1\s20260614_204755\0317.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T20:59:50
raw\user1\s20260614_204755\0318.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T20:59:50
raw\user1\s20260614_204755\0319.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T20:59:52
raw\user1\s20260614_204755\0320.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T20:59:53
raw\user1\s20260614_204755\0321.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T20:59:59
raw\user1\s20260614_204755\0322.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T21:00:03
raw\user1\s20260614_204755\0323.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T21:00:04
raw\user1\s20260614_204755\0324.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T21:00:04
raw\user1\s20260614_204755\0325.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T21:00:05
raw\user1\s20260614_204755\0326.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T21:00:06
raw\user1\s20260614_204755\0327.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T21:00:06
raw\user1\s20260614_204755\0328.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T21:00:08
raw\user1\s20260614_204755\0329.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T21:00:08
raw\user1\s20260614_204755\0330.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T21:00:08
raw\user1\s20260614_204755\0331.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T21:00:16
raw\user1\s20260614_204755\0332.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T21:00:16
raw\user1\s20260614_204755\0333.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T21:00:16
raw\user1\s20260614_204755\0334.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T21:00:19
raw\user1\s20260614_204755\0335.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T21:00:21
raw\user1\s20260614_204755\0336.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T21:00:22
raw\user1\s20260614_204755\0337.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T21:00:22
raw\user1\s20260614_204755\0338.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T21:00:24
raw\user1\s20260614_204755\0339.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T21:00:24
raw\user1\s20260614_204755\0340.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T21:00:25
raw\user1\s20260614_204755\0341.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T21:00:27
raw\user1\s20260614_204755\0342.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T21:00:28
raw\user1\s20260614_204755\0343.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T21:00:28
raw\user1\s20260614_204755\0344.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T21:00:38
raw\user1\s20260614_204755\0345.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T21:00:38
raw\user1\s20260614_204755\0346.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T21:00:38
raw\user1\s20260614_204755\0347.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T21:00:40
raw\user1\s20260614_204755\0348.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T21:00:41
raw\user1\s20260614_204755\0349.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T21:00:41
raw\user1\s20260614_204755\0350.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T21:00:44
raw\user1\s20260614_204755\0351.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T21:00:44
raw\user1\s20260614_204755\0352.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T21:00:47
raw\user1\s20260614_204755\0353.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T21:00:47
raw\user1\s20260614_204755\0354.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T21:00:47
raw\user1\s20260614_204755\0355.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T21:00:57
raw\user1\s20260614_204755\0356.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T21:00:58
raw\user1\s20260614_204755\0357.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T21:00:58
raw\user1\s20260614_204755\0358.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T21:01:00
raw\user1\s20260614_204755\0359.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T21:01:00
raw\user1\s20260614_204755\0360.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T21:01:00
raw\user1\s20260614_204755\0361.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T21:01:04
raw\user1\s20260614_204755\0362.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T21:01:08
raw\user1\s20260614_204755\0363.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T21:01:08
raw\user1\s20260614_204755\0364.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T21:01:08
raw\user1\s20260614_204755\0365.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T21:01:11
raw\user1\s20260614_204755\0366.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T21:01:11
raw\user1\s20260614_204755\0367.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T21:01:11
raw\user1\s20260614_204755\0368.jpg,user1,s20260614_204755,posed,anger,2026-06-14T21:01:36
raw\user1\s20260614_204755\0369.jpg,user1,s20260614_204755,posed,anger,2026-06-14T21:01:37
raw\user1\s20260614_204755\0370.jpg,user1,s20260614_204755,posed,anger,2026-06-14T21:01:37
raw\user1\s20260614_204755\0371.jpg,user1,s20260614_204755,posed,anger,2026-06-14T21:01:43
raw\user1\s20260614_204755\0372.jpg,user1,s20260614_204755,posed,anger,2026-06-14T21:01:43
raw\user1\s20260614_204755\0373.jpg,user1,s20260614_204755,posed,anger,2026-06-14T21:01:43
raw\user1\s20260614_204755\0374.jpg,user1,s20260614_204755,posed,anger,2026-06-14T21:01:46
raw\user1\s20260614_204755\0375.jpg,user1,s20260614_204755,posed,anger,2026-06-14T21:01:46
raw\user1\s20260614_204755\0376.jpg,user1,s20260614_204755,posed,anger,2026-06-14T21:01:46
raw\user1\s20260614_204755\0377.jpg,user1,s20260614_204755,posed,anger,2026-06-14T21:01:57
raw\user1\s20260614_204755\0378.jpg,user1,s20260614_204755,posed,anger,2026-06-14T21:01:58
raw\user1\s20260614_204755\0379.jpg,user1,s20260614_204755,posed,anger,2026-06-14T21:01:58
raw\user1\s20260614_204755\0380.jpg,user1,s20260614_204755,posed,anger,2026-06-14T21:02:01
raw\user1\s20260614_204755\0381.jpg,user1,s20260614_204755,posed,anger,2026-06-14T21:02:01
raw\user1\s20260614_204755\0382.jpg,user1,s20260614_204755,posed,anger,2026-06-14T21:02:01
raw\user1\s20260614_204755\0383.jpg,user1,s20260614_204755,posed,anger,2026-06-14T21:02:04
raw\user1\s20260614_204755\0384.jpg,user1,s20260614_204755,posed,anger,2026-06-14T21:02:04
raw\user1\s20260614_204755\0385.jpg,user1,s20260614_204755,posed,anger,2026-06-14T21:02:04
raw\user1\s20260614_204755\0386.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T21:02:06
raw\user1\s20260614_204755\0387.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T21:02:07
raw\user1\s20260614_204755\0388.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T21:02:12
raw\user1\s20260614_204755\0389.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T21:02:12
raw\user1\s20260614_204755\0390.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T21:02:12
raw\user1\s20260614_204755\0391.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T21:02:13
raw\user1\s20260614_204755\0392.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T21:02:13
raw\user1\s20260614_204755\0393.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T21:02:13
raw\user1\s20260614_204755\0394.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T21:02:19
raw\user1\s20260614_204755\0395.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T21:02:19
raw\user1\s20260614_204755\0396.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T21:02:20
raw\user1\s20260614_204755\0397.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T21:02:25
raw\user1\s20260614_204755\0398.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T21:02:25
raw\user1\s20260614_204755\0399.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T21:02:25
raw\user1\s20260614_204755\0400.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T21:02:36
raw\user1\s20260614_204755\0401.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T21:02:37
raw\user1\s20260614_204755\0402.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T21:02:37
raw\user1\s20260614_204755\0403.jpg,user1,s20260614_204755,posed,fear,2026-06-14T21:02:44
raw\user1\s20260614_204755\0404.jpg,user1,s20260614_204755,posed,fear,2026-06-14T21:02:44
raw\user1\s20260614_204755\0405.jpg,user1,s20260614_204755,posed,fear,2026-06-14T21:02:45
raw\user1\s20260614_204755\0406.jpg,user1,s20260614_204755,posed,fear,2026-06-14T21:02:46
raw\user1\s20260614_204755\0407.jpg,user1,s20260614_204755,posed,fear,2026-06-14T21:02:47
raw\user1\s20260614_204755\0408.jpg,user1,s20260614_204755,posed,fear,2026-06-14T21:02:47
raw\user1\s20260614_204755\0409.jpg,user1,s20260614_204755,posed,fear,2026-06-14T21:02:51
raw\user1\s20260614_204755\0410.jpg,user1,s20260614_204755,posed,fear,2026-06-14T21:02:51
raw\user1\s20260614_204755\0411.jpg,user1,s20260614_204755,posed,fear,2026-06-14T21:02:51
raw\user1\s20260614_204755\0412.jpg,user1,s20260614_204755,posed,fear,2026-06-14T21:02:55
raw\user1\s20260614_204755\0413.jpg,user1,s20260614_204755,posed,fear,2026-06-14T21:02:56
raw\user1\s20260614_204755\0414.jpg,user1,s20260614_204755,posed,fear,2026-06-14T21:03:24
raw\user1\s20260614_204755\0415.jpg,user1,s20260614_204755,posed,fear,2026-06-14T21:03:24
raw\user1\s20260614_204755\0416.jpg,user1,s20260614_204755,posed,fear,2026-06-14T21:03:27
raw\user1\s20260614_204755\0417.jpg,user1,s20260614_204755,posed,fear,2026-06-14T21:03:27
raw\user1\s20260614_204755\0418.jpg,user1,s20260614_204755,posed,fear,2026-06-14T21:03:27
raw\user1\s20260614_204755\0419.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T21:03:33
raw\user1\s20260614_204755\0420.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T21:03:33
raw\user1\s20260614_204755\0421.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T21:03:33
raw\user1\s20260614_204755\0422.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T21:03:35
raw\user1\s20260614_204755\0423.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T21:03:35
raw\user1\s20260614_204755\0424.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T21:03:35
raw\user1\s20260614_204755\0425.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T21:03:42
raw\user1\s20260614_204755\0426.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T21:03:42
raw\user1\s20260614_204755\0427.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T21:03:42
raw\user1\s20260614_204755\0428.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T21:03:45
raw\user1\s20260614_204755\0429.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T21:03:45
raw\user1\s20260614_204755\0430.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T21:03:45
raw\user1\s20260614_204755\0431.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T21:03:51
raw\user1\s20260614_204755\0432.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T21:03:51
raw\user1\s20260614_204755\0433.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T21:03:51
raw\user1\s20260614_204755\0434.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T21:03:53
raw\user1\s20260614_204755\0435.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T21:03:53
raw\user1\s20260614_204755\0436.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T21:03:53
raw\user1\s20260614_204755\0437.jpg,user1,s20260614_204755,posed,neutral,2026-06-14T21:05:00
raw\user1\s20260614_204755\0438.jpg,user1,s20260614_204755,posed,neutral,2026-06-14T21:05:00
raw\user1\s20260614_204755\0439.jpg,user1,s20260614_204755,posed,neutral,2026-06-14T21:05:00
raw\user1\s20260614_204755\0440.jpg,user1,s20260614_204755,posed,neutral,2026-06-14T21:05:01
raw\user1\s20260614_204755\0441.jpg,user1,s20260614_204755,posed,neutral,2026-06-14T21:05:01
raw\user1\s20260614_204755\0442.jpg,user1,s20260614_204755,posed,neutral,2026-06-14T21:05:02
raw\user1\s20260614_204755\0443.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T21:05:06
raw\user1\s20260614_204755\0444.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T21:05:06
raw\user1\s20260614_204755\0445.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T21:05:06
raw\user1\s20260614_204755\0446.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T21:05:10
raw\user1\s20260614_204755\0447.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T21:05:10
raw\user1\s20260614_204755\0448.jpg,user1,s20260614_204755,posed,happiness,2026-06-14T21:05:10
raw\user1\s20260614_204755\0449.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T21:05:11
raw\user1\s20260614_204755\0450.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T21:05:12
raw\user1\s20260614_204755\0451.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T21:05:12
raw\user1\s20260614_204755\0452.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T21:05:14
raw\user1\s20260614_204755\0453.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T21:05:15
raw\user1\s20260614_204755\0454.jpg,user1,s20260614_204755,posed,surprise,2026-06-14T21:05:15
raw\user1\s20260614_204755\0455.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T21:05:22
raw\user1\s20260614_204755\0456.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T21:05:22
raw\user1\s20260614_204755\0457.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T21:05:22
raw\user1\s20260614_204755\0458.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T21:05:25
raw\user1\s20260614_204755\0459.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T21:05:26
raw\user1\s20260614_204755\0460.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T21:05:26
raw\user1\s20260614_204755\0461.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T21:05:27
raw\user1\s20260614_204755\0462.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T21:05:27
raw\user1\s20260614_204755\0463.jpg,user1,s20260614_204755,posed,sadness,2026-06-14T21:05:27
raw\user1\s20260614_204755\0464.jpg,user1,s20260614_204755,posed,anger,2026-06-14T21:05:28
raw\user1\s20260614_204755\0465.jpg,user1,s20260614_204755,posed,anger,2026-06-14T21:05:29
raw\user1\s20260614_204755\0466.jpg,user1,s20260614_204755,posed,anger,2026-06-14T21:05:29
raw\user1\s20260614_204755\0467.jpg,user1,s20260614_204755,posed,anger,2026-06-14T21:05:31
raw\user1\s20260614_204755\0468.jpg,user1,s20260614_204755,posed,anger,2026-06-14T21:05:32
raw\user1\s20260614_204755\0469.jpg,user1,s20260614_204755,posed,anger,2026-06-14T21:05:32
raw\user1\s20260614_204755\0470.jpg,user1,s20260614_204755,posed,anger,2026-06-14T21:05:34
raw\user1\s20260614_204755\0471.jpg,user1,s20260614_204755,posed,anger,2026-06-14T21:05:35
raw\user1\s20260614_204755\0472.jpg,user1,s20260614_204755,posed,anger,2026-06-14T21:05:35
raw\user1\s20260614_204755\0473.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T21:05:36
raw\user1\s20260614_204755\0474.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T21:05:36
raw\user1\s20260614_204755\0475.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T21:05:36
raw\user1\s20260614_204755\0476.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T21:05:38
raw\user1\s20260614_204755\0477.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T21:05:38
raw\user1\s20260614_204755\0478.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T21:05:39
raw\user1\s20260614_204755\0479.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T21:05:42
raw\user1\s20260614_204755\0480.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T21:05:42
raw\user1\s20260614_204755\0481.jpg,user1,s20260614_204755,posed,disgust,2026-06-14T21:05:42
raw\user1\s20260614_204755\0482.jpg,user1,s20260614_204755,posed,fear,2026-06-14T21:05:43
raw\user1\s20260614_204755\0483.jpg,user1,s20260614_204755,posed,fear,2026-06-14T21:05:44
raw\user1\s20260614_204755\0484.jpg,user1,s20260614_204755,posed,fear,2026-06-14T21:05:49
raw\user1\s20260614_204755\0485.jpg,user1,s20260614_204755,posed,fear,2026-06-14T21:05:50
raw\user1\s20260614_204755\0486.jpg,user1,s20260614_204755,posed,fear,2026-06-14T21:05:50
raw\user1\s20260614_204755\0487.jpg,user1,s20260614_204755,posed,fear,2026-06-14T21:05:53
raw\user1\s20260614_204755\0488.jpg,user1,s20260614_204755,posed,fear,2026-06-14T21:05:53
raw\user1\s20260614_204755\0489.jpg,user1,s20260614_204755,posed,fear,2026-06-14T21:05:53
raw\user1\s20260614_204755\0490.jpg,user1,s20260614_204755,posed,fear,2026-06-14T21:06:01
raw\user1\s20260614_204755\0491.jpg,user1,s20260614_204755,posed,fear,2026-06-14T21:06:01
raw\user1\s20260614_204755\0492.jpg,user1,s20260614_204755,posed,fear,2026-06-14T21:06:01
raw\user1\s20260614_204755\0493.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T21:06:02
raw\user1\s20260614_204755\0494.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T21:06:03
raw\user1\s20260614_204755\0495.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T21:06:03
raw\user1\s20260614_204755\0496.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T21:06:06
raw\user1\s20260614_204755\0497.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T21:06:06
raw\user1\s20260614_204755\0498.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T21:06:06
raw\user1\s20260614_204755\0499.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T21:06:08
raw\user1\s20260614_204755\0500.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T21:06:08
raw\user1\s20260614_204755\0501.jpg,user1,s20260614_204755,posed,contempt,2026-06-14T21:06:08
